DetectionID,Timestamp,Zone,DwellTime_s,EngagementScore,AI_Confidence
ANON-e61b19,2026-02-28 08:12:23,Entrance,33.48,38.34,0.83
ANON-39a858,2026-02-28 08:13:24,Checkout,157.97,63.33,0.97
ANON-22fe2a,2026-02-28 08:13:56,High-Conv,244.27,76.44,0.85
ANON-ba0f87,2026-02-28 08:15:19,High-Conv,334.11,90.03,0.89
ANON-828074,2026-02-28 08:21:23,High-Conv,481.44,93.79,0.98
ANON-bcd8e3,2026-02-28 08:24:58,High-Conv,291.68,80.57,0.93
ANON-22483c,2026-02-28 08:33:31,High-Conv,236.89,65.15,0.91
ANON-d47952,2026-02-28 08:33:39,High-Conv,209.65,78.31,0.89
ANON-a2e0b0,2026-02-28 08:34:15,Entrance,27.4,46.0,0.77
ANON-50736a,2026-02-28 08:40:47,Entrance,47.02,55.67,0.65
ANON-5e0d6e,2026-02-28 08:41:49,Entrance,31.1,39.55,0.81
ANON-0f0e8e,2026-02-28 08:48:39,High-Conv,372.62,93.82,0.87
ANON-2b83b6,2026-02-28 08:50:34,Entrance,52.73,42.05,0.78
ANON-60a735,2026-02-28 08:51:47,High-Conv,378.8,82.09,0.92
ANON-61df08,2026-02-28 08:53:00,Checkout,118.39,65.98,0.86
ANON-f76fac,2026-02-28 08:54:06,Checkout,50.09,47.68,0.9
ANON-0f4cc8,2026-02-28 08:56:27,Checkout,139.85,67.86,0.93
ANON-5b5411,2026-02-28 09:00:49,High-Conv,424.25,87.68,0.97
ANON-e8cc34,2026-02-28 09:01:22,High-Conv,313.27,77.86,0.93
ANON-ebaf60,2026-02-28 09:03:12,High-Conv,267.44,65.67,0.93
ANON-e848c9,2026-02-28 09:03:57,Checkout,44.47,59.34,0.9
ANON-2934bb,2026-02-28 09:05:21,Checkout,133.72,63.09,0.97
ANON-99bd2c,2026-02-28 09:05:24,High-Conv,206.31,73.9,0.89
ANON-c3a6ef,2026-02-28 09:06:05,Entrance,38.18,45.94,0.74
ANON-6d7fac,2026-02-28 09:16:12,Checkout,135.05,66.96,0.89
ANON-42374f,2026-02-28 09:18:10,Entrance,24.49,41.49,0.75
ANON-dda3a0,2026-02-28 09:21:29,Checkout,118.92,63.77,0.95
ANON-b072be,2026-02-28 09:23:44,High-Conv,357.11,85.62,0.92
ANON-197524,2026-02-28 09:25:17,Checkout,95.65,61.53,0.97
ANON-8493f1,2026-02-28 09:27:16,Checkout,181.08,82.47,0.94
ANON-63e675,2026-02-28 09:29:51,Entrance,47.1,48.24,0.71
ANON-5326e7,2026-02-28 09:30:40,High-Conv,229.05,72.07,0.87
ANON-e96d26,2026-02-28 09:30:40,High-Conv,287.63,80.79,0.98
ANON-e1599f,2026-02-28 09:30:53,Checkout,169.44,70.82,0.87
ANON-c76e97,2026-02-28 09:32:51,Entrance,19.09,31.06,0.86
ANON-d1a4ab,2026-02-28 09:34:20,High-Conv,485.05,97.85,0.97
ANON-a640a8,2026-02-28 09:34:38,Checkout,77.98,49.8,0.85
ANON-5bc3de,2026-02-28 09:38:25,High-Conv,331.31,90.08,0.91
ANON-2815ad,2026-02-28 09:39:44,Checkout,180.98,71.54,0.88
ANON-1abd49,2026-02-28 09:42:29,Checkout,114.65,57.28,0.9
ANON-e1773d,2026-02-28 09:43:27,Checkout,98.03,56.26,0.89
ANON-ac5227,2026-02-28 09:51:18,Entrance,44.25,45.84,0.78
ANON-2dd32f,2026-02-28 09:55:32,High-Conv,308.83,86.06,0.96
ANON-c1d13e,2026-02-28 09:56:15,Checkout,208.37,68.28,0.89
ANON-04be34,2026-02-28 09:58:44,Checkout,191.09,61.93,0.88
ANON-1d10d7,2026-02-28 09:58:59,Entrance,28.76,30.99,0.67
ANON-091026,2026-02-28 10:02:14,High-Conv,16.65,28.65,0.95
ANON-fd610d,2026-02-28 10:06:41,Entrance,46.31,44.47,0.74
ANON-58d50d,2026-02-28 10:08:58,Checkout,145.13,61.68,0.92
ANON-61cf5a,2026-02-28 10:08:58,High-Conv,312.21,81.87,0.89
ANON-69b2ee,2026-02-28 10:12:20,High-Conv,360.15,92.63,0.89
ANON-967743,2026-02-28 10:13:05,High-Conv,296.0,86.2,0.93
ANON-97b9db,2026-02-28 10:13:10,High-Conv,473.91,95.81,0.88
ANON-7e772d,2026-02-28 10:13:30,Entrance,33.47,43.01,0.85
ANON-6552d1,2026-02-28 10:14:55,Entrance,24.92,40.47,0.74
ANON-9863ff,2026-02-28 10:15:14,Checkout,171.25,57.6,0.89
ANON-cff5fd,2026-02-28 10:16:26,High-Conv,96.67,61.55,0.89
ANON-d50d1f,2026-02-28 10:16:57,Checkout,90.6,46.97,0.86
ANON-9efa3d,2026-02-28 10:18:11,High-Conv,322.29,90.05,0.9
ANON-d3cfeb,2026-02-28 10:18:56,Entrance,21.3,33.67,0.83
ANON-b011a2,2026-02-28 10:19:08,Checkout,171.68,69.89,0.87
ANON-09e7b1,2026-02-28 10:19:46,Checkout,77.17,46.55,0.91
ANON-6e5f0b,2026-02-28 10:20:30,Checkout,155.29,80.69,0.89
ANON-e4dc69,2026-02-28 10:20:32,High-Conv,540.08,95.89,0.86
ANON-8c6ad6,2026-02-28 10:20:55,Checkout,40.3,50.76,0.95
ANON-c53b01,2026-02-28 10:22:45,Checkout,109.26,63.77,0.93
ANON-8f3ad5,2026-02-28 10:22:46,Checkout,90.03,62.76,0.86
ANON-afd976,2026-02-28 10:31:17,Checkout,157.58,71.98,0.93
ANON-2da8b9,2026-02-28 10:34:44,High-Conv,338.18,88.86,0.91
ANON-9cfde9,2026-02-28 10:34:51,Checkout,79.53,56.89,0.95
ANON-55c4eb,2026-02-28 10:35:26,High-Conv,266.62,79.94,0.87
ANON-c2eec3,2026-02-28 10:35:54,High-Conv,444.77,92.02,0.93
ANON-9cc7d0,2026-02-28 10:38:02,Checkout,128.65,60.52,0.87
ANON-86ba9d,2026-02-28 10:45:19,High-Conv,13993.04,27.68944490204407,0.85
ANON-2b9846,2026-02-28 10:57:55,Entrance,26.61,41.51,0.75
ANON-ff93dd,2026-02-28 10:59:19,Checkout,44.18,43.06,0.85
ANON-10bbba,2026-02-28 11:00:40,Entrance,20.2,26.66,0.71
ANON-676ad3,2026-02-28 11:03:18,High-Conv,429.61,87.68,0.88
ANON-14fae7,2026-02-28 11:05:30,Checkout,118.28,67.57,0.94
ANON-7c86b9,2026-02-28 11:07:41,Entrance,38.19,50.36,0.77
ANON-b8a569,2026-02-28 11:10:21,Checkout,114.11,59.79,0.89
ANON-3d6c42,2026-02-28 11:12:57,High-Conv,485.14,90.61,0.93
ANON-0f2aa5,2026-02-28 11:20:11,Checkout,66.11,60.12,0.99
ANON-396481,2026-02-28 11:24:54,Checkout,107.39,58.4,0.93
ANON-15c2c4,2026-02-28 11:26:14,High-Conv,298.55,84.8,0.85
ANON-ecc032,2026-02-28 11:26:41,High-Conv,484.49,95.12,0.89
ANON-7f8dc5,2026-02-28 11:27:11,Checkout,117.1,62.52,0.97
ANON-8278f8,2026-02-28 11:27:27,High-Conv,259.55,80.75,0.94
ANON-f720a0,2026-02-28 11:28:24,High-Conv,417.7,93.19,0.98
ANON-627707,2026-02-28 11:28:26,High-Conv,244.29,72.39,0.92
ANON-443c6e,2026-02-28 11:29:52,Entrance,23.44,27.36,0.84
ANON-0c19ad,2026-02-28 11:30:21,Checkout,125.87,59.19,0.92
ANON-072d9a,2026-02-28 11:30:37,High-Conv,210.21,72.02,0.98
ANON-a3d2ed,2026-02-28 11:32:02,Entrance,27.29,42.18,0.8
ANON-ee2218,2026-02-28 11:38:08,Checkout,88.17,53.34,0.9
ANON-755458,2026-02-28 11:38:47,High-Conv,436.67,94.68,0.97
ANON-f99765,2026-02-28 11:40:56,Checkout,105.19,56.21,0.89
ANON-685974,2026-02-28 11:43:18,Checkout,163.86,67.28,0.86
ANON-399245,2026-02-28 11:43:36,Entrance,44.08,46.55,0.66
ANON-534dfb,2026-02-28 11:49:02,Entrance,40.58,38.06,0.73
ANON-032eb1,2026-02-28 11:50:28,Entrance,10.04,23.02,0.76
ANON-961a77,2026-02-28 11:51:36,Checkout,97.16,60.13,0.86
ANON-d8dda4,2026-02-28 11:51:58,Checkout,69.18,52.51,0.93
ANON-a24efc,2026-02-28 11:56:30,Entrance,42.55,49.38,0.83
ANON-aa9a60,2026-02-28 12:03:20,Checkout,117.75,65.26,0.88
ANON-36f86a,2026-02-28 12:07:22,Entrance,27.48,41.35,0.82
ANON-49a300,2026-02-28 12:14:12,Checkout,118.19,65.53,0.96
ANON-974ed5,2026-02-28 12:15:30,Checkout,129.2,58.87,0.91
ANON-045104,2026-02-28 12:15:37,High-Conv,387.61,87.04,0.87
ANON-ab326c,2026-02-28 12:15:37,High-Conv,7856.38,38.34139115491486,0.87
ANON-7000fd,2026-02-28 12:19:45,High-Conv,196.92,72.87,0.94
ANON-037dc4,2026-02-28 12:27:33,Checkout,157.22,71.25,0.94
ANON-02c143,2026-02-28 12:28:57,Checkout,183.4,70.47,0.96
ANON-1a629e,2026-02-28 12:29:55,High-Conv,391.89,88.48,0.95
ANON-94c501,2026-02-28 12:30:40,High-Conv,304.83,86.57,0.92
ANON-e41653,2026-02-28 12:41:22,Entrance,10499.57,30.644776878035195,0.77
ANON-de5a54,2026-02-28 12:43:34,High-Conv,407.34,88.27,0.95
ANON-155a37,2026-02-28 12:46:15,Entrance,17.69,35.61,0.74
ANON-7b6a81,2026-02-28 12:46:57,High-Conv,190.1,76.01,0.91
ANON-3f60cc,2026-02-28 12:47:32,High-Conv,193.46,69.23,0.88
ANON-f7a70a,2026-02-28 12:48:17,Checkout,183.74,62.73,0.95
ANON-bdf740,2026-02-28 12:48:43,High-Conv,335.84,83.56,0.95
ANON-3fb127,2026-02-28 12:52:14,High-Conv,450.79,88.46,0.98
ANON-b863cc,2026-02-28 12:54:03,High-Conv,380.39,88.48,0.9
ANON-cef91d,2026-02-28 12:55:51,Entrance,26.56,32.79,0.72
ANON-3e475e,2026-02-28 12:56:07,Checkout,101.84,67.89,0.9
ANON-747789,2026-02-28 12:57:44,Checkout,68.81,49.84,0.9
ANON-34c701,2026-02-28 13:01:19,Checkout,12575.35,35.76348094712766,0.86
ANON-a5b14b,2026-02-28 13:03:53,Checkout,161.72,66.9,0.86
ANON-3a06b7,2026-02-28 13:05:38,Checkout,5.0,33.26,0.91
ANON-bb1867,2026-02-28 13:06:25,High-Conv,353.53,95.28,0.87
ANON-dcb042,2026-02-28 13:06:45,High-Conv,461.8,93.71,0.94
ANON-ba3808,2026-02-28 13:09:52,High-Conv,466.62,88.61,0.86
ANON-4fcc34,2026-02-28 13:12:21,High-Conv,525.94,96.92,0.92
ANON-3e649f,2026-02-28 13:12:58,Checkout,138.12,65.73,0.89
ANON-f2b059,2026-02-28 13:18:53,Entrance,31.46,35.64,0.8
ANON-8014e2,2026-02-28 13:20:30,Entrance,27.69,31.01,0.79
ANON-fcca9f,2026-02-28 13:21:10,Entrance,27.2,47.71,0.87
ANON-5fff74,2026-02-28 13:22:21,Entrance,17.78,44.58,0.75
ANON-0479bc,2026-02-28 13:26:34,Entrance,7502.45,37.45591136766379,0.68
ANON-c67038,2026-02-28 13:27:02,Checkout,129.12,67.08,0.86
ANON-5b2199,2026-02-28 13:27:22,Entrance,21.82,35.57,0.8
ANON-c2f07e,2026-02-28 13:29:32,High-Conv,267.02,78.56,0.87
ANON-828a74,2026-02-28 13:31:15,Checkout,165.09,64.06,0.89
ANON-f1ee3e,2026-02-28 13:31:59,High-Conv,318.69,86.71,0.87
ANON-67b015,2026-02-28 13:32:15,Entrance,30.71,51.94,0.86
ANON-d1e4d5,2026-02-28 13:33:14,Checkout,120.52,64.68,0.98
ANON-db0afd,2026-02-28 13:33:51,High-Conv,247.56,89.27,0.93
ANON-0f443a,2026-02-28 13:34:45,High-Conv,149.63,71.34,0.98
ANON-a050db,2026-02-28 13:37:16,Checkout,84.07,55.91,0.96
ANON-df6b76,2026-02-28 13:38:16,Checkout,116.95,57.92,0.87
ANON-6c3a74,2026-02-28 13:39:51,Checkout,174.54,64.97,0.87
ANON-294b4f,2026-02-28 13:41:18,Checkout,155.97,59.99,0.92
ANON-c0669d,2026-02-28 13:44:27,Checkout,151.22,67.38,0.96
ANON-e79181,2026-02-28 13:44:42,High-Conv,8634.91,38.87955443965751,0.96
ANON-16e230,2026-02-28 13:49:51,Entrance,31.57,38.96,0.76
ANON-79589a,2026-02-28 13:52:01,High-Conv,306.58,82.55,0.99
ANON-8f09bc,2026-02-28 13:53:31,Entrance,41.49,48.4,0.72
ANON-0f25b3,2026-02-28 13:57:12,Checkout,114.15,66.04,0.86
ANON-30e0e2,2026-02-28 14:00:54,Checkout,107.08,67.6,0.98
ANON-6e7988,2026-02-28 14:01:26,High-Conv,379.98,81.27,0.87
ANON-6a63ad,2026-02-28 14:05:42,Entrance,61.6,53.96,0.76
ANON-dd6813,2026-02-28 14:16:23,High-Conv,456.68,95.75,0.86
ANON-918b76,2026-02-28 14:16:41,Entrance,40.38,29.92,0.88
ANON-6d09fd,2026-02-28 14:20:06,High-Conv,346.19,85.74,0.91
ANON-834da5,2026-02-28 14:22:05,High-Conv,159.21,73.12,0.97
ANON-777815,2026-02-28 14:23:09,High-Conv,471.81,88.28,0.9
ANON-4b17fc,2026-02-28 14:24:26,Checkout,104.84,62.48,0.95
ANON-e65caf,2026-02-28 14:25:28,Checkout,56.37,51.94,0.97
ANON-8f5fa1,2026-02-28 14:30:12,Checkout,126.34,63.17,0.91
ANON-ef3220,2026-02-28 14:32:11,High-Conv,395.48,90.94,0.94
ANON-79f2a8,2026-02-28 14:35:32,Entrance,16.57,30.66,0.85
ANON-d5ec35,2026-02-28 14:35:45,Checkout,18.51,36.64,0.97
ANON-74377c,2026-02-28 14:39:33,High-Conv,247.97,75.76,0.86
ANON-c2ac1d,2026-02-28 14:40:23,Checkout,73.74,48.0,0.94
ANON-24d95a,2026-02-28 14:41:03,Checkout,161.37,75.62,0.93
ANON-0d1c35,2026-02-28 14:41:48,Checkout,83.96,51.04,0.86
ANON-adb211,2026-02-28 14:42:18,High-Conv,373.9,92.9,0.98
ANON-c714e6,2026-02-28 14:45:58,Checkout,52.42,51.09,0.85
ANON-114e65,2026-02-28 14:48:20,High-Conv,188.05,78.76,0.86
ANON-a0a711,2026-02-28 14:49:25,High-Conv,445.42,94.48,0.93
ANON-590071,2026-02-28 14:49:32,Checkout,5.0,20.98,0.97
ANON-a9f6f4,2026-02-28 14:52:23,High-Conv,385.2,84.8,0.95
ANON-8e2030,2026-02-28 14:55:04,Entrance,36.44,48.98,0.85
ANON-c60a77,2026-02-28 14:56:10,Entrance,24.39,40.49,0.69
ANON-77b81c,2026-02-28 14:56:47,High-Conv,254.57,74.14,0.93
ANON-17317b,2026-02-28 14:58:45,Entrance,18.49,34.92,0.83
ANON-e4b32b,2026-02-28 15:01:37,High-Conv,34.64,41.31,0.86
ANON-12041b,2026-02-28 15:01:48,Entrance,26.52,42.87,0.79
ANON-d9b897,2026-02-28 15:02:03,Checkout,90.43,63.21,0.9
ANON-b67e12,2026-02-28 15:03:32,Checkout,69.69,50.11,0.94
ANON-8ae003,2026-02-28 15:04:38,High-Conv,162.81,66.04,0.93
ANON-2ec916,2026-02-28 15:06:27,High-Conv,217.83,75.93,0.87
ANON-559cd6,2026-02-28 15:07:14,High-Conv,385.08,79.66,0.93
ANON-0846b3,2026-02-28 15:07:26,Checkout,138.57,59.63,0.99
ANON-d5fdd5,2026-02-28 15:08:45,Checkout,151.08,71.06,0.96
ANON-729fb3,2026-02-28 15:11:52,Entrance,21.42,43.96,0.81
ANON-8c1df3,2026-02-28 15:15:56,Entrance,30.85,35.84,0.82
ANON-bb1333,2026-02-28 15:20:09,High-Conv,211.77,76.82,0.93
ANON-b3b7e4,2026-02-28 15:20:10,Checkout,125.22,67.48,0.97
ANON-0ea9d6,2026-02-28 15:24:36,High-Conv,206.2,76.94,0.98
ANON-3dcfdd,2026-02-28 15:27:57,Entrance,29.56,36.48,0.73
ANON-1f014b,2026-02-28 15:31:14,Entrance,15.99,34.39,0.85
ANON-d571f5,2026-02-28 15:38:03,Checkout,51.52,53.28,0.95
ANON-85e0a7,2026-02-28 15:43:03,High-Conv,452.84,100.0,0.93
ANON-d0d5f3,2026-02-28 15:43:21,High-Conv,151.62,73.87,0.99
ANON-117424,2026-02-28 15:47:04,Entrance,27.71,35.78,0.75
ANON-807003,2026-02-28 15:48:57,Entrance,21.36,34.26,0.73
ANON-d33edf,2026-02-28 15:49:08,Checkout,121.7,58.64,0.95
ANON-d7521f,2026-02-28 15:53:03,High-Conv,327.94,89.73,0.87
ANON-c77177,2026-02-28 15:53:25,High-Conv,329.75,83.88,0.87
ANON-871f9a,2026-02-28 15:56:14,High-Conv,193.51,77.81,0.9
ANON-7a0eb1,2026-02-28 15:58:03,Checkout,84.49,52.59,0.91
ANON-0a2184,2026-02-28 16:03:07,Entrance,37.68,42.65,0.72
ANON-d352a0,2026-02-28 16:03:38,Checkout,55.95,55.07,0.93
ANON-564d02,2026-02-28 16:04:35,Checkout,81.63,58.71,0.88
ANON-1b50ba,2026-02-28 16:06:12,Checkout,101.6,67.02,0.94
ANON-f8dd5f,2026-02-28 16:06:49,Entrance,40.64,39.86,0.78
ANON-111219,2026-02-28 16:08:22,Checkout,197.41,73.54,0.93
ANON-4a49cd,2026-02-28 16:16:49,High-Conv,170.03,77.96,0.93
ANON-9f1c9b,2026-02-28 16:18:19,Checkout,114.04,60.93,0.97
ANON-99d29d,2026-02-28 16:18:32,Entrance,35.23,50.08,0.76
ANON-094815,2026-02-28 16:18:41,High-Conv,189.44,66.97,0.9
ANON-d52a8f,2026-02-28 16:21:53,High-Conv,279.8,88.43,0.87
ANON-b9c037,2026-02-28 16:25:43,High-Conv,374.06,84.35,0.94
ANON-9516cb,2026-02-28 16:26:16,Checkout,80.52,61.79,0.98
ANON-a00979,2026-02-28 16:27:46,Checkout,50.88,49.98,0.89
ANON-b17195,2026-02-28 16:28:23,Checkout,94.87,61.68,0.9
ANON-5c22d9,2026-02-28 16:31:11,Checkout,98.35,48.42,0.89
ANON-78e4d6,2026-02-28 16:32:02,Entrance,37.66,53.54,0.86
ANON-b6477b,2026-02-28 16:33:55,High-Conv,334.33,85.17,0.95
ANON-d38130,2026-02-28 16:36:05,Entrance,15.64,32.8,0.74
ANON-2f01b6,2026-02-28 16:42:05,Entrance,27.68,49.14,0.76
ANON-d82731,2026-02-28 16:43:01,Entrance,29.18,50.29,0.77
ANON-9ec4db,2026-02-28 16:53:55,Entrance,38.13,46.3,0.82
ANON-b58c6e,2026-02-28 16:54:29,High-Conv,490.22,97.63,0.88
ANON-1fc7df,2026-02-28 16:58:15,High-Conv,161.06,68.91,0.87
ANON-adb611,2026-02-28 16:58:17,Entrance,23.8,34.56,0.69
ANON-34395f,2026-02-28 17:06:44,High-Conv,410.38,93.27,0.89
ANON-f2e686,2026-02-28 17:07:32,Checkout,95.13,65.62,0.92
ANON-9174bd,2026-02-28 17:07:51,High-Conv,365.57,93.8,0.89
ANON-435d82,2026-02-28 17:11:54,Entrance,39.66,37.81,0.68
ANON-860661,2026-02-28 17:16:49,Checkout,97.51,61.74,0.87
ANON-79f059,2026-02-28 17:20:16,Entrance,41.85,42.22,0.82
ANON-b6a6fa,2026-02-28 17:23:03,High-Conv,266.56,81.97,0.94
ANON-7942a7,2026-02-28 17:24:54,Checkout,98.19,63.94,0.93
ANON-6d9953,2026-02-28 17:25:58,Entrance,24.92,32.02,0.82
ANON-22d5ad,2026-02-28 17:29:12,Entrance,43.42,38.96,0.74
ANON-f2f64d,2026-02-28 17:29:13,High-Conv,314.65,82.14,0.92
ANON-3573db,2026-02-28 17:29:16,High-Conv,556.86,100.0,0.91
ANON-1d806e,2026-02-28 17:29:42,Checkout,85.66,50.54,0.98
ANON-94dc83,2026-02-28 17:32:13,High-Conv,507.18,95.02,0.95
ANON-1128b6,2026-02-28 17:35:38,Entrance,28.82,41.02,0.84
ANON-d356a3,2026-02-28 17:35:45,Checkout,150.12,76.37,0.95
ANON-b487ad,2026-02-28 17:38:38,Checkout,102.36,61.12,0.96
ANON-f1dddd,2026-02-28 17:38:46,Entrance,40.39,47.57,0.8
ANON-73cf98,2026-02-28 17:39:22,High-Conv,270.87,82.3,0.91
ANON-cc5aac,2026-02-28 17:40:30,Entrance,33.96,40.37,0.75
ANON-057d04,2026-02-28 17:40:56,Checkout,119.72,55.2,0.95
ANON-692d15,2026-02-28 17:41:07,High-Conv,337.37,89.88,0.9
ANON-fddd6f,2026-02-28 17:41:40,Checkout,72.03,55.47,0.94
ANON-4125a7,2026-02-28 17:44:52,Checkout,82.61,54.29,0.88
ANON-1fd9bc,2026-02-28 17:46:17,High-Conv,133.48,66.9,0.93
ANON-77d100,2026-02-28 17:49:50,Checkout,145.33,73.93,0.96
ANON-86fd84,2026-02-28 17:52:13,Checkout,117.23,68.53,0.9
ANON-bde448,2026-02-28 17:57:58,High-Conv,297.05,81.38,0.86
ANON-430657,2026-02-28 18:00:22,Entrance,35.6,45.17,0.73
ANON-f463e1,2026-02-28 18:00:49,Checkout,103.03,54.96,0.86
ANON-78de10,2026-02-28 18:01:59,High-Conv,278.55,90.0,0.88
ANON-322084,2026-02-28 18:04:38,High-Conv,336.75,89.92,0.9
ANON-c009b9,2026-02-28 18:07:30,Entrance,29.66,40.07,0.83
ANON-063391,2026-02-28 18:10:24,Entrance,32.96,41.93,0.85
ANON-2a651b,2026-02-28 18:11:01,Entrance,29.56,44.34,0.79
ANON-8df717,2026-02-28 18:11:24,High-Conv,362.73,88.47,0.89
ANON-68f905,2026-02-28 18:11:38,High-Conv,429.61,98.75,0.91
ANON-72d210,2026-02-28 18:11:59,Entrance,25.85,47.04,0.8
ANON-4a6596,2026-02-28 18:13:10,Entrance,26.31,35.51,0.81
ANON-ae042d,2026-02-28 18:13:42,High-Conv,314.04,89.46,0.88
ANON-f77ca7,2026-02-28 18:14:29,High-Conv,100.02,58.18,0.93
ANON-9f2e1d,2026-02-28 18:15:12,High-Conv,335.19,85.39,0.96
ANON-e4ebd2,2026-02-28 18:17:35,Checkout,81.41,52.56,0.87
ANON-6b9764,2026-02-28 18:17:49,Checkout,67.65,54.98,0.86
ANON-8867b9,2026-02-28 18:18:29,Checkout,142.91,68.99,0.98
ANON-359e03,2026-02-28 18:20:05,High-Conv,312.65,86.37,0.98
ANON-c20ae2,2026-02-28 18:20:21,Checkout,113.42,52.24,0.86
ANON-6bc850,2026-02-28 18:21:03,Entrance,46.42,46.45,0.86
ANON-e054a8,2026-02-28 18:21:20,Checkout,68.06,55.97,0.91
ANON-ff8a64,2026-02-28 18:21:34,Checkout,130.23,63.35,0.86
ANON-81d65a,2026-02-28 18:26:58,Checkout,93.97,62.48,0.97
ANON-446a70,2026-02-28 18:31:23,Checkout,190.97,74.18,0.85
ANON-c59f40,2026-02-28 18:31:31,Entrance,26.9,35.52,0.65
ANON-3cc62f,2026-02-28 18:33:53,High-Conv,170.4,67.79,0.91
ANON-70d346,2026-02-28 18:35:59,Entrance,24.44,40.5,0.73
ANON-77084a,2026-02-28 18:39:53,Checkout,160.64,72.85,0.89
ANON-7e19f2,2026-02-28 18:40:08,Entrance,37.34,37.78,0.75
ANON-825fa6,2026-02-28 18:41:46,Checkout,145.92,59.35,0.93
ANON-21b98d,2026-02-28 18:44:36,High-Conv,529.21,100.0,0.87
ANON-5f600b,2026-02-28 18:47:12,High-Conv,269.16,82.82,0.92
ANON-57c7f9,2026-02-28 18:48:33,High-Conv,140.2,64.92,0.88
ANON-d9527d,2026-02-28 18:51:17,Checkout,129.07,69.97,0.92
ANON-3964cc,2026-02-28 18:52:02,Checkout,70.39,55.9,0.92
ANON-900ff5,2026-02-28 18:52:37,Entrance,31.53,50.39,0.87
ANON-51d46c,2026-02-28 18:55:08,High-Conv,289.81,89.89,0.9
ANON-451cb1,2026-02-28 18:55:37,High-Conv,275.69,87.22,0.86
ANON-874e9b,2026-02-28 19:01:36,High-Conv,10899.58,35.19049041356579,0.95
ANON-3ad4cb,2026-02-28 19:01:43,High-Conv,362.57,76.55,0.92
ANON-723603,2026-02-28 19:02:00,Entrance,23.26,35.8,0.84
ANON-80687e,2026-02-28 19:03:06,High-Conv,449.0,93.41,0.89
ANON-ee5888,2026-02-28 19:03:48,Entrance,32.48,45.14,0.81
ANON-f5acf5,2026-02-28 19:08:45,Checkout,149.29,63.54,0.94
ANON-3e9932,2026-02-28 19:15:13,Checkout,230.68,80.09,0.93
ANON-836091,2026-02-28 19:17:47,Checkout,88.8,57.2,0.86
ANON-e7223a,2026-02-28 19:18:05,Entrance,15.78,31.86,0.76
ANON-4d3913,2026-02-28 19:18:28,Checkout,168.97,61.42,0.89
ANON-07c4b3,2026-02-28 19:19:08,Entrance,35.76,43.14,0.84
ANON-2be4a9,2026-02-28 19:19:35,High-Conv,295.63,76.92,0.99
ANON-c61f60,2026-02-28 19:20:26,Entrance,27.18,38.89,0.76
ANON-6763fc,2026-02-28 19:20:32,Entrance,23.11,33.55,0.72
ANON-eb8334,2026-02-28 19:23:41,Checkout,134.16,71.47,0.95
ANON-e5055e,2026-02-28 19:26:00,High-Conv,380.09,96.21,0.92
ANON-1a9314,2026-02-28 19:26:11,Checkout,44.87,51.64,0.97
ANON-3f47fb,2026-02-28 19:28:43,Entrance,32.17,40.12,0.87
ANON-6f10b6,2026-02-28 19:34:36,Entrance,35.06,45.95,0.77
ANON-f1100e,2026-02-28 19:34:49,High-Conv,185.7,68.92,0.86
ANON-fe7101,2026-02-28 19:35:05,High-Conv,229.09,75.83,0.85
ANON-dbfab1,2026-02-28 19:36:10,Entrance,30.68,36.85,0.74
ANON-ecee7c,2026-02-28 19:36:15,High-Conv,358.06,91.18,0.88
ANON-933fa5,2026-02-28 19:40:14,High-Conv,311.16,81.4,0.88
ANON-de3a16,2026-02-28 19:43:44,Checkout,98.11,62.47,0.98
ANON-2e47ad,2026-02-28 19:43:47,Checkout,40.38,39.01,0.9
ANON-965667,2026-02-28 19:44:07,Checkout,199.21,70.39,0.93
ANON-b08c96,2026-02-28 19:44:50,Entrance,21.26,31.33,0.8
ANON-fdb2d0,2026-02-28 19:45:40,High-Conv,308.71,78.87,0.88
ANON-9a24fa,2026-02-28 19:47:14,Checkout,195.92,72.0,0.86
ANON-3094d8,2026-02-28 19:50:17,High-Conv,219.74,75.83,0.87
ANON-40ec65,2026-02-28 19:50:22,Checkout,130.9,60.46,0.92
ANON-9f787b,2026-02-28 19:51:23,High-Conv,286.95,77.75,0.94
ANON-15bda9,2026-02-28 19:51:46,Checkout,176.45,70.43,0.93
ANON-ee4f12,2026-02-28 19:56:13,Entrance,21.4,37.17,0.67
ANON-4e86df,2026-02-28 20:04:29,Checkout,71.59,58.16,0.98
ANON-5de2cf,2026-02-28 20:06:25,High-Conv,380.13,88.9,0.86
ANON-8b39d9,2026-02-28 20:10:56,Entrance,25.12,41.97,0.82
ANON-dd93f7,2026-02-28 20:17:26,Entrance,12.79,33.83,0.65
ANON-a6242f,2026-02-28 20:17:31,Entrance,36.69,46.05,0.68
ANON-697165,2026-02-28 20:17:51,Entrance,22.55,37.81,0.79
ANON-e2d0e7,2026-02-28 20:18:14,Checkout,100.53,55.71,0.98
ANON-f70a62,2026-02-28 20:18:40,Checkout,147.24,71.55,0.86
ANON-b571a1,2026-02-28 20:18:42,Checkout,89.29,59.38,0.89
ANON-134a64,2026-02-28 20:18:50,Checkout,172.2,76.79,0.97
ANON-8d277d,2026-02-28 20:22:32,Entrance,27.86,33.85,0.8
ANON-80c10a,2026-02-28 20:24:35,High-Conv,383.2,90.74,0.87
ANON-0f751f,2026-02-28 20:25:45,High-Conv,343.45,93.04,0.96
